"eje","subtema","categoria","sexo","grupo_edad","id","indicador","unidad","cve_area","lugar","periodo","anio","trimestre","fecha","valor"
"Población","Grupos de edad","Total","Total","85 a 89","1002000112","Población de 85 a 89 años","Personas","00","Nacional","2000",2000,NA,2000-01-01,290051
"Población","Grupos de edad","Total","Total","85 a 89","1002000112","Población de 85 a 89 años","Personas","00","Nacional","2005",2005,NA,2005-01-01,345154
"Población","Grupos de edad","Total","Total","85 a 89","1002000112","Población de 85 a 89 años","Personas","00","Nacional","2010",2010,NA,2010-01-01,454164
"Población","Grupos de edad","Total","Total","85 a 89","1002000112","Población de 85 a 89 años","Personas","00","Nacional","2020",2020,NA,2020-01-01,659245
"Población","Grupos de edad","Total","Total","85 a 89","1002000112","Población de 85 a 89 años","Personas","19","Nuevo León","1990",1990,NA,1990-01-01,7963
"Población","Grupos de edad","Total","Total","85 a 89","1002000112","Población de 85 a 89 años","Personas","19","Nuevo León","1995",1995,NA,1995-01-01,9406
"Población","Grupos de edad","Total","Total","85 a 89","1002000112","Población de 85 a 89 años","Personas","19","Nuevo León","2000",2000,NA,2000-01-01,10634
"Población","Grupos de edad","Total","Total","85 a 89","1002000112","Población de 85 a 89 años","Personas","19","Nuevo León","2005",2005,NA,2005-01-01,11929
"Población","Grupos de edad","Total","Total","85 a 89","1002000112","Población de 85 a 89 años","Personas","19","Nuevo León","2010",2010,NA,2010-01-01,16005
"Población","Grupos de edad","Total","Total","85 a 89","1002000112","Población de 85 a 89 años","Personas","19","Nuevo León","2020",2020,NA,2020-01-01,25023
"Población","Grupos de edad","Total","Total","85 a 89","1002000112","Población de 85 a 89 años","Personas","19007","Aramberri","2020",2020,NA,2020-01-01,215
"Población","Grupos de edad","Total","Total","85 a 89","1002000112","Población de 85 a 89 años","Personas","19014","Doctor Arroyo","2020",2020,NA,2020-01-01,409
"Población","Grupos de edad","Total","Total","85 a 89","1002000112","Población de 85 a 89 años","Personas","19024","General Zaragoza","2020",2020,NA,2020-01-01,53
"Población","Grupos de edad","Total","Total","85 a 89","1002000112","Población de 85 a 89 años","Personas","19036","Mier y Noriega","2020",2020,NA,2020-01-01,91
"Población","Grupos de edad","Hombres","Hombres","85 a 89","1002000113","Población de 85 a 89 años. Hombres","Número de personas","00","Nacional","1990",1990,NA,1990-01-01,99299
"Población","Grupos de edad","Hombres","Hombres","85 a 89","1002000113","Población de 85 a 89 años. Hombres","Número de personas","00","Nacional","1995",1995,NA,1995-01-01,112158
"Población","Grupos de edad","Hombres","Hombres","85 a 89","1002000113","Población de 85 a 89 años. Hombres","Número de personas","00","Nacional","2000",2000,NA,2000-01-01,125041
"Población","Grupos de edad","Hombres","Hombres","85 a 89","1002000113","Población de 85 a 89 años. Hombres","Número de personas","00","Nacional","2005",2005,NA,2005-01-01,150617
"Población","Grupos de edad","Hombres","Hombres","85 a 89","1002000113","Población de 85 a 89 años. Hombres","Número de personas","00","Nacional","2010",2010,NA,2010-01-01,197461
"Población","Grupos de edad","Hombres","Hombres","85 a 89","1002000113","Población de 85 a 89 años. Hombres","Número de personas","00","Nacional","2020",2020,NA,2020-01-01,283351
"Población","Grupos de edad","Hombres","Hombres","85 a 89","1002000113","Población de 85 a 89 años. Hombres","Número de personas","19","Nuevo León","1990",1990,NA,1990-01-01,3447
"Población","Grupos de edad","Hombres","Hombres","85 a 89","1002000113","Población de 85 a 89 años. Hombres","Número de personas","19","Nuevo León","1995",1995,NA,1995-01-01,4059
"Población","Grupos de edad","Hombres","Hombres","85 a 89","1002000113","Población de 85 a 89 años. Hombres","Número de personas","19","Nuevo León","2000",2000,NA,2000-01-01,4424
"Población","Grupos de edad","Hombres","Hombres","85 a 89","1002000113","Población de 85 a 89 años. Hombres","Número de personas","19","Nuevo León","2005",2005,NA,2005-01-01,5007
"Población","Grupos de edad","Hombres","Hombres","85 a 89","1002000113","Población de 85 a 89 años. Hombres","Número de personas","19","Nuevo León","2010",2010,NA,2010-01-01,6629
"Población","Grupos de edad","Hombres","Hombres","85 a 89","1002000113","Población de 85 a 89 años. Hombres","Número de personas","19","Nuevo León","2020",2020,NA,2020-01-01,10300
"Población","Grupos de edad","Hombres","Hombres","85 a 89","1002000113","Población de 85 a 89 años. Hombres","Número de personas","19007","Aramberri","2020",2020,NA,2020-01-01,107
"Población","Grupos de edad","Hombres","Hombres","85 a 89","1002000113","Población de 85 a 89 años. Hombres","Número de personas","19014","Doctor Arroyo","2020",2020,NA,2020-01-01,214
"Población","Grupos de edad","Hombres","Hombres","85 a 89","1002000113","Población de 85 a 89 años. Hombres","Número de personas","19024","General Zaragoza","2020",2020,NA,2020-01-01,26
"Población","Grupos de edad","Hombres","Hombres","85 a 89","1002000113","Población de 85 a 89 años. Hombres","Número de personas","19036","Mier y Noriega","2020",2020,NA,2020-01-01,57
"Población","Grupos de edad","Mujeres","Mujeres","85 a 89","1002000114","Población de 85 a 89 años. Mujeres","Número de personas","00","Nacional","1990",1990,NA,1990-01-01,126151
"Población","Grupos de edad","Mujeres","Mujeres","85 a 89","1002000114","Población de 85 a 89 años. Mujeres","Número de personas","00","Nacional","1995",1995,NA,1995-01-01,140644
"Población","Grupos de edad","Mujeres","Mujeres","85 a 89","1002000114","Población de 85 a 89 años. Mujeres","Número de personas","00","Nacional","2000",2000,NA,2000-01-01,165010
"Población","Grupos de edad","Mujeres","Mujeres","85 a 89","1002000114","Población de 85 a 89 años. Mujeres","Número de personas","00","Nacional","2005",2005,NA,2005-01-01,194537
"Población","Grupos de edad","Mujeres","Mujeres","85 a 89","1002000114","Población de 85 a 89 años. Mujeres","Número de personas","00","Nacional","2010",2010,NA,2010-01-01,256703
"Población","Grupos de edad","Mujeres","Mujeres","85 a 89","1002000114","Población de 85 a 89 años. Mujeres","Número de personas","00","Nacional","2020",2020,NA,2020-01-01,375894
"Población","Grupos de edad","Mujeres","Mujeres","85 a 89","1002000114","Población de 85 a 89 años. Mujeres","Número de personas","19","Nuevo León","1990",1990,NA,1990-01-01,4516
"Población","Grupos de edad","Mujeres","Mujeres","85 a 89","1002000114","Población de 85 a 89 años. Mujeres","Número de personas","19","Nuevo León","1995",1995,NA,1995-01-01,5347
"Población","Grupos de edad","Mujeres","Mujeres","85 a 89","1002000114","Población de 85 a 89 años. Mujeres","Número de personas","19","Nuevo León","2000",2000,NA,2000-01-01,6210
"Población","Grupos de edad","Mujeres","Mujeres","85 a 89","1002000114","Población de 85 a 89 años. Mujeres","Número de personas","19","Nuevo León","2005",2005,NA,2005-01-01,6922
"Población","Grupos de edad","Mujeres","Mujeres","85 a 89","1002000114","Población de 85 a 89 años. Mujeres","Número de personas","19","Nuevo León","2010",2010,NA,2010-01-01,9376
"Población","Grupos de edad","Mujeres","Mujeres","85 a 89","1002000114","Población de 85 a 89 años. Mujeres","Número de personas","19","Nuevo León","2020",2020,NA,2020-01-01,14723
"Población","Grupos de edad","Mujeres","Mujeres","85 a 89","1002000114","Población de 85 a 89 años. Mujeres","Número de personas","19007","Aramberri","2020",2020,NA,2020-01-01,108
"Población","Grupos de edad","Mujeres","Mujeres","85 a 89","1002000114","Población de 85 a 89 años. Mujeres","Número de personas","19014","Doctor Arroyo","2020",2020,NA,2020-01-01,195
"Población","Grupos de edad","Mujeres","Mujeres","85 a 89","1002000114","Población de 85 a 89 años. Mujeres","Número de personas","19024","General Zaragoza","2020",2020,NA,2020-01-01,27
"Población","Grupos de edad","Mujeres","Mujeres","85 a 89","1002000114","Población de 85 a 89 años. Mujeres","Número de personas","19036","Mier y Noriega","2020",2020,NA,2020-01-01,34
"Población","Grupos de edad","Total","Total","90 a 94","1002000115","Población de 90 a 94 años","Personas","00","Nacional","1990",1990,NA,1990-01-01,91189
"Población","Grupos de edad","Total","Total","90 a 94","1002000115","Población de 90 a 94 años","Personas","00","Nacional","1995",1995,NA,1995-01-01,105150
"Población","Grupos de edad","Total","Total","90 a 94","1002000115","Población de 90 a 94 años","Personas","00","Nacional","2000",2000,NA,2000-01-01,122006
"Población","Grupos de edad","Total","Total","90 a 94","1002000115","Población de 90 a 94 años","Personas","00","Nacional","2005",2005,NA,2005-01-01,132325
"Población","Grupos de edad","Total","Total","90 a 94","1002000115","Población de 90 a 94 años","Personas","00","Nacional","2010",2010,NA,2010-01-01,164924
"Población","Grupos de edad","Total","Total","90 a 94","1002000115","Población de 90 a 94 años","Personas","00","Nacional","2020",2020,NA,2020-01-01,266806
"Población","Grupos de edad","Total","Total","90 a 94","1002000115","Población de 90 a 94 años","Personas","19","Nuevo León","1990",1990,NA,1990-01-01,2486
"Población","Grupos de edad","Total","Total","90 a 94","1002000115","Población de 90 a 94 años","Personas","19","Nuevo León","1995",1995,NA,1995-01-01,3497
"Población","Grupos de edad","Total","Total","90 a 94","1002000115","Población de 90 a 94 años","Personas","19","Nuevo León","2000",2000,NA,2000-01-01,4154
"Población","Grupos de edad","Total","Total","90 a 94","1002000115","Población de 90 a 94 años","Personas","19","Nuevo León","2005",2005,NA,2005-01-01,4738
"Población","Grupos de edad","Total","Total","90 a 94","1002000115","Población de 90 a 94 años","Personas","19","Nuevo León","2010",2010,NA,2010-01-01,5394
"Población","Grupos de edad","Total","Total","90 a 94","1002000115","Población de 90 a 94 años","Personas","19","Nuevo León","2020",2020,NA,2020-01-01,10365
"Población","Grupos de edad","Total","Total","90 a 94","1002000115","Población de 90 a 94 años","Personas","19007","Aramberri","2020",2020,NA,2020-01-01,81
"Población","Grupos de edad","Total","Total","90 a 94","1002000115","Población de 90 a 94 años","Personas","19014","Doctor Arroyo","2020",2020,NA,2020-01-01,183
"Población","Grupos de edad","Total","Total","90 a 94","1002000115","Población de 90 a 94 años","Personas","19024","General Zaragoza","2020",2020,NA,2020-01-01,25
"Población","Grupos de edad","Total","Total","90 a 94","1002000115","Población de 90 a 94 años","Personas","19036","Mier y Noriega","2020",2020,NA,2020-01-01,31
"Población","Grupos de edad","Hombres","Hombres","90 a 94","1002000116","Población de 90 a 94 años. Hombres","Número de personas","00","Nacional","1990",1990,NA,1990-01-01,38021
"Población","Grupos de edad","Hombres","Hombres","90 a 94","1002000116","Población de 90 a 94 años. Hombres","Número de personas","00","Nacional","1995",1995,NA,1995-01-01,44789
"Población","Grupos de edad","Hombres","Hombres","90 a 94","1002000116","Población de 90 a 94 años. Hombres","Número de personas","00","Nacional","2000",2000,NA,2000-01-01,50843
"Población","Grupos de edad","Hombres","Hombres","90 a 94","1002000116","Población de 90 a 94 años. Hombres","Número de personas","00","Nacional","2005",2005,NA,2005-01-01,54391
"Población","Grupos de edad","Hombres","Hombres","90 a 94","1002000116","Población de 90 a 94 años. Hombres","Número de personas","00","Nacional","2010",2010,NA,2010-01-01,68130
"Población","Grupos de edad","Hombres","Hombres","90 a 94","1002000116","Población de 90 a 94 años. Hombres","Número de personas","00","Nacional","2020",2020,NA,2020-01-01,107358
"Población","Grupos de edad","Hombres","Hombres","90 a 94","1002000116","Población de 90 a 94 años. Hombres","Número de personas","19","Nuevo León","1990",1990,NA,1990-01-01,1061
"Población","Grupos de edad","Hombres","Hombres","90 a 94","1002000116","Población de 90 a 94 años. Hombres","Número de personas","19","Nuevo León","1995",1995,NA,1995-01-01,1475
"Población","Grupos de edad","Hombres","Hombres","90 a 94","1002000116","Población de 90 a 94 años. Hombres","Número de personas","19","Nuevo León","2000",2000,NA,2000-01-01,1677
"Población","Grupos de edad","Hombres","Hombres","90 a 94","1002000116","Población de 90 a 94 años. Hombres","Número de personas","19","Nuevo León","2005",2005,NA,2005-01-01,1787
"Población","Grupos de edad","Hombres","Hombres","90 a 94","1002000116","Población de 90 a 94 años. Hombres","Número de personas","19","Nuevo León","2010",2010,NA,2010-01-01,2066
"Población","Grupos de edad","Hombres","Hombres","90 a 94","1002000116","Población de 90 a 94 años. Hombres","Número de personas","19","Nuevo León","2020",2020,NA,2020-01-01,3903
"Población","Grupos de edad","Hombres","Hombres","90 a 94","1002000116","Población de 90 a 94 años. Hombres","Número de personas","19007","Aramberri","2020",2020,NA,2020-01-01,51
"Población","Grupos de edad","Hombres","Hombres","90 a 94","1002000116","Población de 90 a 94 años. Hombres","Número de personas","19014","Doctor Arroyo","2020",2020,NA,2020-01-01,94
"Población","Grupos de edad","Hombres","Hombres","90 a 94","1002000116","Población de 90 a 94 años. Hombres","Número de personas","19024","General Zaragoza","2020",2020,NA,2020-01-01,12
"Población","Grupos de edad","Hombres","Hombres","90 a 94","1002000116","Población de 90 a 94 años. Hombres","Número de personas","19036","Mier y Noriega","2020",2020,NA,2020-01-01,16
"Población","Grupos de edad","Mujeres","Mujeres","90 a 94","1002000117","Población de 90 a 94 años. Mujeres","Número de personas","00","Nacional","1990",1990,NA,1990-01-01,53168
"Población","Grupos de edad","Mujeres","Mujeres","90 a 94","1002000117","Población de 90 a 94 años. Mujeres","Número de personas","00","Nacional","1995",1995,NA,1995-01-01,60361
"Población","Grupos de edad","Mujeres","Mujeres","90 a 94","1002000117","Población de 90 a 94 años. Mujeres","Número de personas","00","Nacional","2000",2000,NA,2000-01-01,71163
"Población","Grupos de edad","Mujeres","Mujeres","90 a 94","1002000117","Población de 90 a 94 años. Mujeres","Número de personas","00","Nacional","2005",2005,NA,2005-01-01,77934
"Población","Grupos de edad","Mujeres","Mujeres","90 a 94","1002000117","Población de 90 a 94 años. Mujeres","Número de personas","00","Nacional","2010",2010,NA,2010-01-01,96794
"Población","Grupos de edad","Mujeres","Mujeres","90 a 94","1002000117","Población de 90 a 94 años. Mujeres","Número de personas","00","Nacional","2020",2020,NA,2020-01-01,159448
"Población","Grupos de edad","Mujeres","Mujeres","90 a 94","1002000117","Población de 90 a 94 años. Mujeres","Número de personas","19","Nuevo León","1990",1990,NA,1990-01-01,1425
"Población","Grupos de edad","Mujeres","Mujeres","90 a 94","1002000117","Población de 90 a 94 años. Mujeres","Número de personas","19","Nuevo León","1995",1995,NA,1995-01-01,2022
"Población","Grupos de edad","Mujeres","Mujeres","90 a 94","1002000117","Población de 90 a 94 años. Mujeres","Número de personas","19","Nuevo León","2000",2000,NA,2000-01-01,2477
"Población","Grupos de edad","Mujeres","Mujeres","90 a 94","1002000117","Población de 90 a 94 años. Mujeres","Número de personas","19","Nuevo León","2005",2005,NA,2005-01-01,2951
"Población","Grupos de edad","Mujeres","Mujeres","90 a 94","1002000117","Población de 90 a 94 años. Mujeres","Número de personas","19","Nuevo León","2010",2010,NA,2010-01-01,3328
"Población","Grupos de edad","Mujeres","Mujeres","90 a 94","1002000117","Población de 90 a 94 años. Mujeres","Número de personas","19","Nuevo León","2020",2020,NA,2020-01-01,6462
"Población","Grupos de edad","Mujeres","Mujeres","90 a 94","1002000117","Población de 90 a 94 años. Mujeres","Número de personas","19007","Aramberri","2020",2020,NA,2020-01-01,30
"Población","Grupos de edad","Mujeres","Mujeres","90 a 94","1002000117","Población de 90 a 94 años. Mujeres","Número de personas","19014","Doctor Arroyo","2020",2020,NA,2020-01-01,89
"Población","Grupos de edad","Mujeres","Mujeres","90 a 94","1002000117","Población de 90 a 94 años. Mujeres","Número de personas","19024","General Zaragoza","2020",2020,NA,2020-01-01,13
"Población","Grupos de edad","Mujeres","Mujeres","90 a 94","1002000117","Población de 90 a 94 años. Mujeres","Número de personas","19036","Mier y Noriega","2020",2020,NA,2020-01-01,15
"Población","Grupos de edad","Total","Total","95 a 99","1002000118","Población de 95 a 99 años","Personas","00","Nacional","1990",1990,NA,1990-01-01,37689
"Población","Grupos de edad","Total","Total","95 a 99","1002000118","Población de 95 a 99 años","Personas","00","Nacional","1995",1995,NA,1995-01-01,49764
"Población","Grupos de edad","Total","Total","95 a 99","1002000118","Población de 95 a 99 años","Personas","00","Nacional","2000",2000,NA,2000-01-01,62892
"Población","Grupos de edad","Total","Total","95 a 99","1002000118","Población de 95 a 99 años","Personas","00","Nacional","2005",2005,NA,2005-01-01,61145
"Población","Grupos de edad","Total","Total","95 a 99","1002000118","Población de 95 a 99 años","Personas","00","Nacional","2010",2010,NA,2010-01-01,65732
"Población","Grupos de edad","Total","Total","95 a 99","1002000118","Población de 95 a 99 años","Personas","00","Nacional","2020",2020,NA,2020-01-01,95205
"Población","Grupos de edad","Total","Total","95 a 99","1002000118","Población de 95 a 99 años","Personas","19","Nuevo León","1990",1990,NA,1990-01-01,910
"Población","Grupos de edad","Total","Total","95 a 99","1002000118","Población de 95 a 99 años","Personas","19","Nuevo León","1995",1995,NA,1995-01-01,1256
"Población","Grupos de edad","Total","Total","95 a 99","1002000118","Población de 95 a 99 años","Personas","19","Nuevo León","2000",2000,NA,2000-01-01,1741
"Población","Grupos de edad","Total","Total","95 a 99","1002000118","Población de 95 a 99 años","Personas","19","Nuevo León","2005",2005,NA,2005-01-01,1817
"Población","Grupos de edad","Total","Total","95 a 99","1002000118","Población de 95 a 99 años","Personas","19","Nuevo León","2010",2010,NA,2010-01-01,1874
"Población","Grupos de edad","Total","Total","95 a 99","1002000118","Población de 95 a 99 años","Personas","19","Nuevo León","2020",2020,NA,2020-01-01,3097
"Población","Grupos de edad","Total","Total","95 a 99","1002000118","Población de 95 a 99 años","Personas","19007","Aramberri","2020",2020,NA,2020-01-01,44
"Población","Grupos de edad","Total","Total","95 a 99","1002000118","Población de 95 a 99 años","Personas","19014","Doctor Arroyo","2020",2020,NA,2020-01-01,76
"Población","Grupos de edad","Total","Total","95 a 99","1002000118","Población de 95 a 99 años","Personas","19024","General Zaragoza","2020",2020,NA,2020-01-01,7
"Población","Grupos de edad","Total","Total","95 a 99","1002000118","Población de 95 a 99 años","Personas","19036","Mier y Noriega","2020",2020,NA,2020-01-01,17
"Población","Grupos de edad","Hombres","Hombres","95 a 99","1002000119","Población de 95 a 99 años. Hombres","Número de personas","00","Nacional","1990",1990,NA,1990-01-01,15069
"Población","Grupos de edad","Hombres","Hombres","95 a 99","1002000119","Población de 95 a 99 años. Hombres","Número de personas","00","Nacional","1995",1995,NA,1995-01-01,20716
"Población","Grupos de edad","Hombres","Hombres","95 a 99","1002000119","Población de 95 a 99 años. Hombres","Número de personas","00","Nacional","2000",2000,NA,2000-01-01,25741
"Población","Grupos de edad","Hombres","Hombres","95 a 99","1002000119","Población de 95 a 99 años. Hombres","Número de personas","00","Nacional","2005",2005,NA,2005-01-01,24439
"Población","Grupos de edad","Hombres","Hombres","95 a 99","1002000119","Población de 95 a 99 años. Hombres","Número de personas","00","Nacional","2010",2010,NA,2010-01-01,25920
"Población","Grupos de edad","Hombres","Hombres","95 a 99","1002000119","Población de 95 a 99 años. Hombres","Número de personas","00","Nacional","2020",2020,NA,2020-01-01,36615
"Población","Grupos de edad","Hombres","Hombres","95 a 99","1002000119","Población de 95 a 99 años. Hombres","Número de personas","19","Nuevo León","1990",1990,NA,1990-01-01,382
"Población","Grupos de edad","Hombres","Hombres","95 a 99","1002000119","Población de 95 a 99 años. Hombres","Número de personas","19","Nuevo León","1995",1995,NA,1995-01-01,538
"Población","Grupos de edad","Hombres","Hombres","95 a 99","1002000119","Población de 95 a 99 años. Hombres","Número de personas","19","Nuevo León","2000",2000,NA,2000-01-01,664
"Población","Grupos de edad","Hombres","Hombres","95 a 99","1002000119","Población de 95 a 99 años. Hombres","Número de personas","19","Nuevo León","2005",2005,NA,2005-01-01,709
"Población","Grupos de edad","Hombres","Hombres","95 a 99","1002000119","Población de 95 a 99 años. Hombres","Número de personas","19","Nuevo León","2010",2010,NA,2010-01-01,695
"Población","Grupos de edad","Hombres","Hombres","95 a 99","1002000119","Población de 95 a 99 años. Hombres","Número de personas","19","Nuevo León","2020",2020,NA,2020-01-01,1133
"Población","Grupos de edad","Hombres","Hombres","95 a 99","1002000119","Población de 95 a 99 años. Hombres","Número de personas","19007","Aramberri","2020",2020,NA,2020-01-01,20
"Población","Grupos de edad","Hombres","Hombres","95 a 99","1002000119","Población de 95 a 99 años. Hombres","Número de personas","19014","Doctor Arroyo","2020",2020,NA,2020-01-01,44
"Población","Grupos de edad","Hombres","Hombres","95 a 99","1002000119","Población de 95 a 99 años. Hombres","Número de personas","19024","General Zaragoza","2020",2020,NA,2020-01-01,5
"Población","Grupos de edad","Hombres","Hombres","95 a 99","1002000119","Población de 95 a 99 años. Hombres","Número de personas","19036","Mier y Noriega","2020",2020,NA,2020-01-01,8
"Población","Grupos de edad","Mujeres","Mujeres","95 a 99","1002000120","Población de 95 a 99 años. Mujeres","Número de personas","00","Nacional","1990",1990,NA,1990-01-01,22620
"Población","Grupos de edad","Mujeres","Mujeres","95 a 99","1002000120","Población de 95 a 99 años. Mujeres","Número de personas","00","Nacional","1995",1995,NA,1995-01-01,29048
"Población","Grupos de edad","Mujeres","Mujeres","95 a 99","1002000120","Población de 95 a 99 años. Mujeres","Número de personas","00","Nacional","2000",2000,NA,2000-01-01,37151
"Población","Grupos de edad","Mujeres","Mujeres","95 a 99","1002000120","Población de 95 a 99 años. Mujeres","Número de personas","00","Nacional","2005",2005,NA,2005-01-01,36706
"Población","Grupos de edad","Mujeres","Mujeres","95 a 99","1002000120","Población de 95 a 99 años. Mujeres","Número de personas","00","Nacional","2010",2010,NA,2010-01-01,39812
"Población","Grupos de edad","Mujeres","Mujeres","95 a 99","1002000120","Población de 95 a 99 años. Mujeres","Número de personas","00","Nacional","2020",2020,NA,2020-01-01,58590
"Población","Grupos de edad","Mujeres","Mujeres","95 a 99","1002000120","Población de 95 a 99 años. Mujeres","Número de personas","19","Nuevo León","1990",1990,NA,1990-01-01,528
"Población","Grupos de edad","Mujeres","Mujeres","95 a 99","1002000120","Población de 95 a 99 años. Mujeres","Número de personas","19","Nuevo León","1995",1995,NA,1995-01-01,718
"Población","Grupos de edad","Mujeres","Mujeres","95 a 99","1002000120","Población de 95 a 99 años. Mujeres","Número de personas","19","Nuevo León","2000",2000,NA,2000-01-01,1077
"Población","Grupos de edad","Mujeres","Mujeres","95 a 99","1002000120","Población de 95 a 99 años. Mujeres","Número de personas","19","Nuevo León","2005",2005,NA,2005-01-01,1108
"Población","Grupos de edad","Mujeres","Mujeres","95 a 99","1002000120","Población de 95 a 99 años. Mujeres","Número de personas","19","Nuevo León","2010",2010,NA,2010-01-01,1179
"Población","Grupos de edad","Mujeres","Mujeres","95 a 99","1002000120","Población de 95 a 99 años. Mujeres","Número de personas","19","Nuevo León","2020",2020,NA,2020-01-01,1964
"Población","Grupos de edad","Mujeres","Mujeres","95 a 99","1002000120","Población de 95 a 99 años. Mujeres","Número de personas","19007","Aramberri","2020",2020,NA,2020-01-01,24
"Población","Grupos de edad","Mujeres","Mujeres","95 a 99","1002000120","Población de 95 a 99 años. Mujeres","Número de personas","19014","Doctor Arroyo","2020",2020,NA,2020-01-01,32
"Población","Grupos de edad","Mujeres","Mujeres","95 a 99","1002000120","Población de 95 a 99 años. Mujeres","Número de personas","19024","General Zaragoza","2020",2020,NA,2020-01-01,2
"Población","Grupos de edad","Mujeres","Mujeres","95 a 99","1002000120","Población de 95 a 99 años. Mujeres","Número de personas","19036","Mier y Noriega","2020",2020,NA,2020-01-01,9
"Salud","Discapacidad","Escuchar",NA,NA,"6200205260","Población con limitación en la actividad para escuchar","Personas","00","Nacional","2010",2010,NA,2010-01-01,498640
"Salud","Discapacidad","Escuchar",NA,NA,"6200205260","Población con limitación en la actividad para escuchar","Personas","00","Nacional","2020",2020,NA,2020-01-01,2900108
"Salud","Discapacidad","Escuchar",NA,NA,"6200205260","Población con limitación en la actividad para escuchar","Personas","19","Nuevo León","2010",2010,NA,2010-01-01,14912
"Salud","Discapacidad","Escuchar",NA,NA,"6200205260","Población con limitación en la actividad para escuchar","Personas","19","Nuevo León","2020",2020,NA,2020-01-01,103774
"Salud","Discapacidad","Escuchar",NA,NA,"6200205260","Población con limitación en la actividad para escuchar","Personas","19007","Aramberri","2020",2020,NA,2020-01-01,549
"Salud","Discapacidad","Escuchar",NA,NA,"6200205260","Población con limitación en la actividad para escuchar","Personas","19014","Doctor Arroyo","2020",2020,NA,2020-01-01,1167
"Salud","Discapacidad","Escuchar",NA,NA,"6200205260","Población con limitación en la actividad para escuchar","Personas","19024","General Zaragoza","2020",2020,NA,2020-01-01,258
"Salud","Discapacidad","Escuchar",NA,NA,"6200205260","Población con limitación en la actividad para escuchar","Personas","19036","Mier y Noriega","2020",2020,NA,2020-01-01,212
"Salud","Discapacidad","Hablar o comunicarse",NA,NA,"6200205261","Población con limitación en la actividad para hablar o comunicarse","Personas","00","Nacional","2010",2010,NA,2010-01-01,401534
"Salud","Discapacidad","Hablar o comunicarse",NA,NA,"6200205261","Población con limitación en la actividad para hablar o comunicarse","Personas","00","Nacional","2020",2020,NA,2020-01-01,864662
"Salud","Discapacidad","Hablar o comunicarse",NA,NA,"6200205261","Población con limitación en la actividad para hablar o comunicarse","Personas","19","Nuevo León","2010",2010,NA,2010-01-01,13678
"Salud","Discapacidad","Hablar o comunicarse",NA,NA,"6200205261","Población con limitación en la actividad para hablar o comunicarse","Personas","19","Nuevo León","2020",2020,NA,2020-01-01,34152
"Salud","Discapacidad","Hablar o comunicarse",NA,NA,"6200205261","Población con limitación en la actividad para hablar o comunicarse","Personas","19007","Aramberri","2020",2020,NA,2020-01-01,129
"Salud","Discapacidad","Hablar o comunicarse",NA,NA,"6200205261","Población con limitación en la actividad para hablar o comunicarse","Personas","19014","Doctor Arroyo","2020",2020,NA,2020-01-01,348
"Salud","Discapacidad","Hablar o comunicarse",NA,NA,"6200205261","Población con limitación en la actividad para hablar o comunicarse","Personas","19024","General Zaragoza","2020",2020,NA,2020-01-01,70
"Salud","Discapacidad","Hablar o comunicarse",NA,NA,"6200205261","Población con limitación en la actividad para hablar o comunicarse","Personas","19036","Mier y Noriega","2020",2020,NA,2020-01-01,76
"Salud","Discapacidad","Caminar o moverse",NA,NA,"6200205263","Población con limitación en la actividad para caminar o moverse","Personas","00","Nacional","2010",2010,NA,2010-01-01,2437397
"Salud","Discapacidad","Caminar o moverse",NA,NA,"6200205263","Población con limitación en la actividad para caminar o moverse","Personas","00","Nacional","2020",2020,NA,2020-01-01,4365234
"Salud","Discapacidad","Caminar o moverse",NA,NA,"6200205263","Población con limitación en la actividad para caminar o moverse","Personas","19","Nuevo León","2010",2010,NA,2010-01-01,79660
"Salud","Discapacidad","Caminar o moverse",NA,NA,"6200205263","Población con limitación en la actividad para caminar o moverse","Personas","19","Nuevo León","2020",2020,NA,2020-01-01,151424
"Salud","Discapacidad","Caminar o moverse",NA,NA,"6200205263","Población con limitación en la actividad para caminar o moverse","Personas","19007","Aramberri","2020",2020,NA,2020-01-01,877
"Salud","Discapacidad","Caminar o moverse",NA,NA,"6200205263","Población con limitación en la actividad para caminar o moverse","Personas","19014","Doctor Arroyo","2020",2020,NA,2020-01-01,1615
"Salud","Discapacidad","Caminar o moverse",NA,NA,"6200205263","Población con limitación en la actividad para caminar o moverse","Personas","19024","General Zaragoza","2020",2020,NA,2020-01-01,335
"Salud","Discapacidad","Caminar o moverse",NA,NA,"6200205263","Población con limitación en la actividad para caminar o moverse","Personas","19036","Mier y Noriega","2020",2020,NA,2020-01-01,327
"Salud","Discapacidad","Ver",NA,NA,"6200205280","Población con limitación en la actividad para ver","Personas","00","Nacional","2010",2010,NA,2010-01-01,1292201
"Salud","Discapacidad","Ver",NA,NA,"6200205280","Población con limitación en la actividad para ver","Personas","00","Nacional","2020",2020,NA,2020-01-01,8974853
"Salud","Discapacidad","Ver",NA,NA,"6200205280","Población con limitación en la actividad para ver","Personas","19","Nuevo León","2010",2010,NA,2010-01-01,41179
"Salud","Discapacidad","Ver",NA,NA,"6200205280","Población con limitación en la actividad para ver","Personas","19","Nuevo León","2020",2020,NA,2020-01-01,369318
"Salud","Discapacidad","Ver",NA,NA,"6200205280","Población con limitación en la actividad para ver","Personas","19007","Aramberri","2020",2020,NA,2020-01-01,1298
